order_item_id,order_id,product_id,product_name_x,quantity,unit_price_x,total_price,customer_id,store_id,order_date,order_time,payment_method,order_status,shipping_country,shipping_delay_days,product_name_y,category,unit_price_y,country_cust_country,city,loyalty_member,store_name,store_type,country_store_country
338,287,9,Frappuccino,1,4.5,4.5,79,14,2022-12-06,06:16:00,Online,Completed,Guatemala,0,Frappuccino,Coffee,4.5,Brazil,City_56,False,CoffeeHouse_14,Retail,Costa Rica
339,288,9,Frappuccino,1,4.5,4.5,47,43,2024-03-07,22:55:00,Mobile Wallet,Completed,Ethiopia,0,Frappuccino,Coffee,4.5,India,City_206,True,CoffeeHouse_43,Kiosk,UK
340,288,9,Frappuccino,1,4.5,4.5,47,43,2024-03-07,22:55:00,Mobile Wallet,Completed,Ethiopia,0,Frappuccino,Coffee,4.5,India,City_206,True,CoffeeHouse_43,Kiosk,UK
341,289,4,Cappuccino,1,3.25,3.25,149,32,2022-11-09,21:08:00,Cash,Completed,India,0,Cappuccino,Coffee,3.25,UK,City_220,True,CoffeeHouse_32,Retail,Canada
342,290,3,Latte,1,3.5,3.5,116,22,2024-06-16,12:26:00,Cash,Completed,Spain,0,Latte,Coffee,3.5,Kenya,City_65,True,CoffeeHouse_22,Retail,Ethiopia
343,291,5,Flat White,1,3.75,3.75,81,16,2022-03-30,04:35:00,Cash,Completed,Peru,2,Flat White,Coffee,3.75,Guatemala,City_23,True,CoffeeHouse_16,DriveThru,France
344,292,2,Americano,1,2.5,2.5,119,29,2023-01-05,20:42:00,Card,Completed,Guatemala,2,Americano,Coffee,2.5,UK,City_193,True,CoffeeHouse_29,Kiosk,Brazil
345,293,2,Americano,1,2.5,2.5,36,35,2022-02-07,00:38:00,Mobile Wallet,Completed,United States,2,Americano,Coffee,2.5,UK,City_113,True,CoffeeHouse_35,DriveThru,Germany
346,294,5,Flat White,1,3.75,3.75,149,26,2024-04-23,18:25:00,Card,Completed,Vietnam,0,Flat White,Coffee,3.75,UK,City_220,True,CoffeeHouse_26,Kiosk,UK
347,295,8,Iced Latte,1,3.75,3.75,58,50,2024-04-22,03:05:00,Card,Completed,Australia,0,Iced Latte,Coffee,3.75,Canada,City_110,False,CoffeeHouse_50,Airport,Brazil
348,296,3,Latte,1,3.5,3.5,62,40,2021-12-06,19:18:00,Card,Completed,Vietnam,1,Latte,Coffee,3.5,Ethiopia,City_55,False,CoffeeHouse_40,DriveThru,Guatemala
349,297,2,Americano,1,2.5,2.5,124,23,2021-03-24,07:59:00,Card,Completed,India,0,Americano,Coffee,2.5,France,City_79,False,CoffeeHouse_23,Retail,Mexico
350,298,1,Espresso,2,1.5,3.0,93,25,2023-08-20,17:47:00,Mobile Wallet,Completed,Guatemala,2,Espresso,Coffee,1.5,Italy,City_205,True,CoffeeHouse_25,Airport,France
351,298,6,Mocha,1,4.0,4.0,93,25,2023-08-20,17:47:00,Mobile Wallet,Completed,Guatemala,2,Mocha,Coffee,4.0,Italy,City_205,True,CoffeeHouse_25,Airport,France
354,301,5,Flat White,1,3.75,3.75,36,29,2021-12-06,06:22:00,Cash,Completed,Germany,1,Flat White,Coffee,3.75,UK,City_113,True,CoffeeHouse_29,Kiosk,Brazil
355,302,2,Americano,1,2.5,2.5,31,43,2022-04-17,16:20:00,Card,Completed,UK,0,Americano,Coffee,2.5,Colombia,City_249,True,CoffeeHouse_43,Kiosk,UK
356,303,3,Latte,1,3.5,3.5,106,2,2022-05-15,17:29:00,Cash,Completed,UK,0,Latte,Coffee,3.5,Spain,City_276,True,CoffeeHouse_2,DriveThru,Kenya
357,304,10,Cortado,1,2.0,2.0,43,17,2022-01-04,22:35:00,Card,Completed,Colombia,0,Cortado,Coffee,2.0,Kenya,City_99,True,CoffeeHouse_17,DriveThru,UK
358,305,10,Cortado,1,2.0,2.0,156,31,2023-09-14,19:53:00,Mobile Wallet,Completed,Indonesia,1,Cortado,Coffee,2.0,Guatemala,City_73,False,CoffeeHouse_31,DriveThru,Honduras
359,306,8,Iced Latte,1,3.75,3.75,131,17,2021-12-10,02:20:00,Card,Completed,Costa Rica,0,Iced Latte,Coffee,3.75,Colombia,City_124,True,CoffeeHouse_17,DriveThru,UK
363,309,8,Iced Latte,1,3.75,3.75,95,3,2023-12-22,13:00:00,Online,Completed,UK,0,Iced Latte,Coffee,3.75,Brazil,City_286,True,CoffeeHouse_3,DriveThru,Kenya
364,310,2,Americano,1,2.5,2.5,35,17,2023-09-05,18:33:00,Online,Completed,India,0,Americano,Coffee,2.5,Kenya,City_33,True,CoffeeHouse_17,DriveThru,UK
365,311,7,Cold Brew,1,3.25,3.25,191,1,2024-03-29,23:28:00,Cash,Completed,Spain,0,Cold Brew,Coffee,3.25,Peru,City_29,False,CoffeeHouse_1,DriveThru,Germany
366,312,9,Frappuccino,1,4.5,4.5,40,28,2024-08-27,12:28:00,Card,Completed,Costa Rica,1,Frappuccino,Coffee,4.5,Italy,City_209,False,CoffeeHouse_28,DriveThru,Germany
367,313,9,Frappuccino,1,4.5,4.5,106,36,2024-02-16,10:28:00,Card,Completed,Costa Rica,1,Frappuccino,Coffee,4.5,Spain,City_276,True,CoffeeHouse_36,Kiosk,Kenya
368,314,3,Latte,1,3.5,3.5,169,8,2022-04-16,17:21:00,Cash,Completed,Peru,2,Latte,Coffee,3.5,Germany,City_256,True,CoffeeHouse_8,DriveThru,India
369,315,1,Espresso,1,1.5,1.5,158,45,2021-04-17,04:57:00,Online,Completed,Germany,0,Espresso,Coffee,1.5,Mexico,City_207,False,CoffeeHouse_45,Retail,Australia
370,316,7,Cold Brew,2,3.25,6.5,17,17,2022-03-31,13:40:00,Cash,Completed,Australia,0,Cold Brew,Coffee,3.25,India,City_291,False,CoffeeHouse_17,DriveThru,UK
371,317,4,Cappuccino,1,3.25,3.25,153,4,2021-12-25,17:41:00,Card,Completed,Brazil,1,Cappuccino,Coffee,3.25,Mexico,City_17,False,CoffeeHouse_4,Retail,Vietnam
374,320,4,Cappuccino,1,3.25,3.25,144,38,2022-12-14,06:38:00,Mobile Wallet,Completed,Costa Rica,0,Cappuccino,Coffee,3.25,Guatemala,City_245,False,CoffeeHouse_38,Kiosk,UK
375,321,9,Frappuccino,1,4.5,4.5,67,12,2023-04-14,03:59:00,Cash,Completed,Guatemala,2,Frappuccino,Coffee,4.5,Canada,City_5,True,CoffeeHouse_12,Retail,Ethiopia
379,324,6,Mocha,1,4.0,4.0,180,17,2022-05-24,06:05:00,Card,Completed,Honduras,0,Mocha,Coffee,4.0,Canada,City_279,False,CoffeeHouse_17,DriveThru,UK
382,326,2,Americano,1,2.5,2.5,64,40,2022-12-31,22:38:00,Card,Completed,United States,1,Americano,Coffee,2.5,Australia,City_251,True,CoffeeHouse_40,DriveThru,Guatemala
383,327,10,Cortado,1,2.0,2.0,139,3,2023-09-15,16:45:00,Card,Completed,Australia,0,Cortado,Coffee,2.0,Ethiopia,City_100,True,CoffeeHouse_3,DriveThru,Kenya
384,328,7,Cold Brew,1,3.25,3.25,57,49,2024-03-27,18:27:00,Cash,Completed,Honduras,0,Cold Brew,Coffee,3.25,United States,City_235,True,CoffeeHouse_49,Retail,Australia
385,329,9,Frappuccino,1,4.5,4.5,176,50,2021-12-24,23:31:00,Card,Completed,India,0,Frappuccino,Coffee,4.5,Costa Rica,City_98,True,CoffeeHouse_50,Airport,Brazil
386,330,9,Frappuccino,1,4.5,4.5,26,21,2023-01-11,09:11:00,Card,Completed,Germany,0,Frappuccino,Coffee,4.5,Guatemala,City_257,True,CoffeeHouse_21,Airport,France
387,331,6,Mocha,1,4.0,4.0,48,32,2023-05-19,13:40:00,Mobile Wallet,Completed,Indonesia,0,Mocha,Coffee,4.0,Costa Rica,City_136,False,CoffeeHouse_32,Retail,Canada
388,332,4,Cappuccino,1,3.25,3.25,148,44,2022-04-14,05:06:00,Mobile Wallet,Completed,United States,0,Cappuccino,Coffee,3.25,Australia,City_195,False,CoffeeHouse_44,Airport,Guatemala
389,332,7,Cold Brew,1,3.25,3.25,148,44,2022-04-14,05:06:00,Mobile Wallet,Completed,United States,0,Cold Brew,Coffee,3.25,Australia,City_195,False,CoffeeHouse_44,Airport,Guatemala
391,334,2,Americano,1,2.5,2.5,177,11,2021-05-03,11:25:00,Card,Completed,Honduras,0,Americano,Coffee,2.5,Colombia,City_142,False,CoffeeHouse_11,DriveThru,Mexico
392,335,10,Cortado,1,2.0,2.0,66,23,2021-02-10,19:39:00,Card,Completed,Canada,0,Cortado,Coffee,2.0,Vietnam,City_135,False,CoffeeHouse_23,Retail,Mexico
393,336,8,Iced Latte,1,3.75,3.75,200,19,2022-12-29,13:00:00,Cash,Completed,France,1,Iced Latte,Coffee,3.75,Mexico,City_12,True,CoffeeHouse_19,DriveThru,United States
394,337,10,Cortado,1,2.0,2.0,38,11,2024-08-04,11:43:00,Card,Completed,Peru,1,Cortado,Coffee,2.0,Australia,City_122,True,CoffeeHouse_11,DriveThru,Mexico
395,337,2,Americano,1,2.5,2.5,38,11,2024-08-04,11:43:00,Card,Completed,Peru,1,Americano,Coffee,2.5,Australia,City_122,True,CoffeeHouse_11,DriveThru,Mexico
396,338,8,Iced Latte,1,3.75,3.75,182,18,2024-05-24,12:23:00,Card,Completed,Australia,5,Iced Latte,Coffee,3.75,Brazil,City_163,False,CoffeeHouse_18,Airport,Ethiopia
397,339,4,Cappuccino,1,3.25,3.25,106,11,2022-01-12,13:33:00,Card,Completed,Colombia,3,Cappuccino,Coffee,3.25,Spain,City_276,True,CoffeeHouse_11,DriveThru,Mexico
398,339,2,Americano,1,2.5,2.5,106,11,2022-01-12,13:33:00,Card,Completed,Colombia,3,Americano,Coffee,2.5,Spain,City_276,True,CoffeeHouse_11,DriveThru,Mexico
399,340,2,Americano,1,2.5,2.5,122,36,2021-04-21,21:05:00,Card,Completed,Costa Rica,0,Americano,Coffee,2.5,Canada,City_220,False,CoffeeHouse_36,Kiosk,Kenya
400,341,9,Frappuccino,1,4.5,4.5,64,48,2022-08-05,00:58:00,Card,Completed,Honduras,2,Frappuccino,Coffee,4.5,Australia,City_251,True,CoffeeHouse_48,Retail,Australia
401,342,5,Flat White,1,3.75,3.75,84,31,2023-08-15,23:48:00,Cash,Completed,UK,0,Flat White,Coffee,3.75,Australia,City_159,False,CoffeeHouse_31,DriveThru,Honduras
402,342,3,Latte,2,3.5,7.0,84,31,2023-08-15,23:48:00,Cash,Completed,UK,0,Latte,Coffee,3.5,Australia,City_159,False,CoffeeHouse_31,DriveThru,Honduras
403,343,9,Frappuccino,1,4.5,4.5,162,48,2024-07-26,07:45:00,Card,Completed,France,0,Frappuccino,Coffee,4.5,Italy,City_266,True,CoffeeHouse_48,Retail,Australia
404,343,6,Mocha,1,4.0,4.0,162,48,2024-07-26,07:45:00,Card,Completed,France,0,Mocha,Coffee,4.0,Italy,City_266,True,CoffeeHouse_48,Retail,Australia
405,344,3,Latte,1,3.5,3.5,106,17,2021-11-15,16:00:00,Card,Completed,Italy,3,Latte,Coffee,3.5,Spain,City_276,True,CoffeeHouse_17,DriveThru,UK
406,345,10,Cortado,1,2.0,2.0,123,20,2021-01-19,00:14:00,Mobile Wallet,Completed,India,0,Cortado,Coffee,2.0,United States,City_216,False,CoffeeHouse_20,Retail,Germany
407,346,7,Cold Brew,1,3.25,3.25,144,28,2023-03-20,07:31:00,Mobile Wallet,Completed,Spain,1,Cold Brew,Coffee,3.25,Guatemala,City_245,False,CoffeeHouse_28,DriveThru,Germany
408,347,5,Flat White,1,3.75,3.75,133,49,2024-06-09,14:05:00,Cash,Completed,Colombia,0,Flat White,Coffee,3.75,Mexico,City_114,False,CoffeeHouse_49,Retail,Australia
409,347,9,Frappuccino,1,4.5,4.5,133,49,2024-06-09,14:05:00,Cash,Completed,Colombia,0,Frappuccino,Coffee,4.5,Mexico,City_114,False,CoffeeHouse_49,Retail,Australia
410,348,10,Cortado,1,2.0,2.0,75,8,2024-07-28,10:56:00,Card,Completed,Brazil,5,Cortado,Coffee,2.0,Honduras,City_157,True,CoffeeHouse_8,DriveThru,India
411,349,8,Iced Latte,1,3.75,3.75,6,12,2021-07-29,07:56:00,Card,Completed,United States,0,Iced Latte,Coffee,3.75,Spain,City_175,False,CoffeeHouse_12,Retail,Ethiopia
412,350,6,Mocha,1,4.0,4.0,88,27,2022-10-01,01:04:00,Card,Completed,Vietnam,0,Mocha,Coffee,4.0,France,City_227,False,CoffeeHouse_27,Airport,Spain
413,351,5,Flat White,1,3.75,3.75,199,26,2021-05-27,00:25:00,Card,Completed,Kenya,0,Flat White,Coffee,3.75,Kenya,City_196,False,CoffeeHouse_26,Kiosk,UK
414,352,2,Americano,1,2.5,2.5,114,16,2021-03-10,07:06:00,Mobile Wallet,Completed,Mexico,3,Americano,Coffee,2.5,Honduras,City_115,True,CoffeeHouse_16,DriveThru,France
415,353,2,Americano,1,2.5,2.5,41,41,2021-03-28,21:47:00,Cash,Completed,Honduras,2,Americano,Coffee,2.5,Honduras,City_217,True,CoffeeHouse_41,Retail,Indonesia
416,354,1,Espresso,1,1.5,1.5,171,14,2021-08-20,09:25:00,Card,Completed,Costa Rica,1,Espresso,Coffee,1.5,Italy,City_63,True,CoffeeHouse_14,Retail,Costa Rica
417,355,10,Cortado,1,2.0,2.0,3,3,2024-04-05,03:03:00,Card,Completed,Italy,0,Cortado,Coffee,2.0,United States,City_48,True,CoffeeHouse_3,DriveThru,Kenya
418,356,3,Latte,1,3.5,3.5,159,22,2024-07-04,03:39:00,Card,Completed,Kenya,0,Latte,Coffee,3.5,France,City_42,False,CoffeeHouse_22,Retail,Ethiopia
419,357,4,Cappuccino,1,3.25,3.25,143,42,2022-12-13,04:35:00,Card,Completed,Brazil,0,Cappuccino,Coffee,3.25,Italy,City_226,True,CoffeeHouse_42,Kiosk,Vietnam
420,357,7,Cold Brew,1,3.25,3.25,143,42,2022-12-13,04:35:00,Card,Completed,Brazil,0,Cold Brew,Coffee,3.25,Italy,City_226,True,CoffeeHouse_42,Kiosk,Vietnam
421,358,10,Cortado,1,2.0,2.0,113,36,2022-08-27,11:52:00,Card,Completed,France,0,Cortado,Coffee,2.0,Guatemala,City_42,True,CoffeeHouse_36,Kiosk,Kenya
422,359,5,Flat White,1,3.75,3.75,154,36,2021-11-25,18:29:00,Card,Completed,United States,1,Flat White,Coffee,3.75,France,City_37,True,CoffeeHouse_36,Kiosk,Kenya
423,360,6,Mocha,1,4.0,4.0,130,25,2022-01-15,02:09:00,Cash,Completed,Canada,2,Mocha,Coffee,4.0,Guatemala,City_142,True,CoffeeHouse_25,Airport,France
424,360,4,Cappuccino,1,3.25,3.25,130,25,2022-01-15,02:09:00,Cash,Completed,Canada,2,Cappuccino,Coffee,3.25,Guatemala,City_142,True,CoffeeHouse_25,Airport,France
425,361,10,Cortado,1,2.0,2.0,49,34,2024-10-31,13:59:00,Cash,Completed,Ethiopia,0,Cortado,Coffee,2.0,Vietnam,City_98,True,CoffeeHouse_34,Kiosk,France
426,362,1,Espresso,1,1.5,1.5,169,5,2021-03-31,01:05:00,Card,Completed,Costa Rica,1,Espresso,Coffee,1.5,Germany,City_256,True,CoffeeHouse_5,DriveThru,Mexico
427,362,8,Iced Latte,1,3.75,3.75,169,5,2021-03-31,01:05:00,Card,Completed,Costa Rica,1,Iced Latte,Coffee,3.75,Germany,City_256,True,CoffeeHouse_5,DriveThru,Mexico
429,364,7,Cold Brew,1,3.25,3.25,21,30,2024-08-01,01:59:00,Cash,Completed,Guatemala,0,Cold Brew,Coffee,3.25,Colombia,City_25,True,CoffeeHouse_30,Kiosk,France
430,365,9,Frappuccino,1,4.5,4.5,188,5,2022-09-15,07:53:00,Card,Completed,India,0,Frappuccino,Coffee,4.5,Italy,City_278,True,CoffeeHouse_5,DriveThru,Mexico
431,366,9,Frappuccino,1,4.5,4.5,169,16,2024-03-13,03:36:00,Card,Completed,UK,0,Frappuccino,Coffee,4.5,Germany,City_256,True,CoffeeHouse_16,DriveThru,France
432,367,3,Latte,1,3.5,3.5,118,45,2024-09-24,17:13:00,Card,Completed,Indonesia,0,Latte,Coffee,3.5,Indonesia,City_160,False,CoffeeHouse_45,Retail,Australia
433,368,6,Mocha,1,4.0,4.0,154,29,2022-12-23,14:41:00,Cash,Completed,Peru,1,Mocha,Coffee,4.0,France,City_37,True,CoffeeHouse_29,Kiosk,Brazil
434,368,7,Cold Brew,1,3.25,3.25,154,29,2022-12-23,14:41:00,Cash,Completed,Peru,1,Cold Brew,Coffee,3.25,France,City_37,True,CoffeeHouse_29,Kiosk,Brazil
435,369,5,Flat White,1,3.75,3.75,145,35,2022-03-15,15:26:00,Cash,Completed,Costa Rica,0,Flat White,Coffee,3.75,Italy,City_38,True,CoffeeHouse_35,DriveThru,Germany
436,370,5,Flat White,1,3.75,3.75,9,19,2024-05-05,07:34:00,Card,Completed,Peru,0,Flat White,Coffee,3.75,Costa Rica,City_41,False,CoffeeHouse_19,DriveThru,United States
437,371,10,Cortado,1,2.0,2.0,177,18,2024-02-08,01:17:00,Cash,Completed,Vietnam,0,Cortado,Coffee,2.0,Colombia,City_142,False,CoffeeHouse_18,Airport,Ethiopia
439,373,10,Cortado,1,2.0,2.0,124,12,2023-09-27,10:15:00,Cash,Completed,UK,0,Cortado,Coffee,2.0,France,City_79,False,CoffeeHouse_12,Retail,Ethiopia
440,373,2,Americano,1,2.5,2.5,124,12,2023-09-27,10:15:00,Cash,Completed,UK,0,Americano,Coffee,2.5,France,City_79,False,CoffeeHouse_12,Retail,Ethiopia
442,375,5,Flat White,1,3.75,3.75,155,1,2024-07-22,10:53:00,Card,Completed,Vietnam,0,Flat White,Coffee,3.75,Spain,City_59,True,CoffeeHouse_1,DriveThru,Germany
443,376,7,Cold Brew,2,3.25,6.5,179,15,2021-11-10,20:18:00,Mobile Wallet,Completed,Colombia,0,Cold Brew,Coffee,3.25,Vietnam,City_229,False,CoffeeHouse_15,Retail,Costa Rica
444,377,10,Cortado,1,2.0,2.0,75,26,2021-10-31,18:42:00,Card,Completed,Colombia,0,Cortado,Coffee,2.0,Honduras,City_157,True,CoffeeHouse_26,Kiosk,UK
445,378,4,Cappuccino,1,3.25,3.25,112,50,2021-09-25,22:15:00,Card,Completed,Canada,1,Cappuccino,Coffee,3.25,Peru,City_173,False,CoffeeHouse_50,Airport,Brazil
446,379,7,Cold Brew,1,3.25,3.25,189,34,2022-05-20,19:39:00,Card,Completed,Spain,0,Cold Brew,Coffee,3.25,Mexico,City_117,True,CoffeeHouse_34,Kiosk,France
447,380,5,Flat White,1,3.75,3.75,90,13,2022-10-19,11:56:00,Cash,Completed,France,1,Flat White,Coffee,3.75,Colombia,City_121,True,CoffeeHouse_13,Kiosk,Vietnam
448,381,2,Americano,1,2.5,2.5,113,3,2022-04-24,01:51:00,Card,Completed,Germany,3,Americano,Coffee,2.5,Guatemala,City_42,True,CoffeeHouse_3,DriveThru,Kenya
449,382,8,Iced Latte,1,3.75,3.75,74,1,2022-12-05,11:19:00,Card,Completed,Canada,0,Iced Latte,Coffee,3.75,Costa Rica,City_20,False,CoffeeHouse_1,DriveThru,Germany
450,383,3,Latte,1,3.5,3.5,140,34,2022-06-14,22:48:00,Cash,Completed,UK,3,Latte,Coffee,3.5,Mexico,City_8,True,CoffeeHouse_34,Kiosk,France
451,384,10,Cortado,1,2.0,2.0,135,3,2022-06-08,15:52:00,Card,Completed,United States,0,Cortado,Coffee,2.0,Spain,City_282,False,CoffeeHouse_3,DriveThru,Kenya
452,385,2,Americano,1,2.5,2.5,170,18,2024-09-19,12:59:00,Cash,Completed,Ethiopia,3,Americano,Coffee,2.5,Guatemala,City_282,False,CoffeeHouse_18,Airport,Ethiopia
453,385,7,Cold Brew,1,3.25,3.25,170,18,2024-09-19,12:59:00,Cash,Completed,Ethiopia,3,Cold Brew,Coffee,3.25,Guatemala,City_282,False,CoffeeHouse_18,Airport,Ethiopia
454,386,8,Iced Latte,1,3.75,3.75,125,39,2023-12-25,00:44:00,Card,Completed,Australia,0,Iced Latte,Coffee,3.75,Germany,City_276,False,CoffeeHouse_39,Retail,Peru
458,389,4,Cappuccino,1,3.25,3.25,98,34,2024-10-20,19:33:00,Cash,Completed,Mexico,3,Cappuccino,Coffee,3.25,Indonesia,City_244,True,CoffeeHouse_34,Kiosk,France
463,392,7,Cold Brew,2,3.25,6.5,38,47,2021-03-02,10:21:00,Mobile Wallet,Completed,Guatemala,0,Cold Brew,Coffee,3.25,Australia,City_122,True,CoffeeHouse_47,Airport,Australia
464,393,10,Cortado,1,2.0,2.0,49,7,2021-09-27,20:40:00,Mobile Wallet,Completed,Kenya,0,Cortado,Coffee,2.0,Vietnam,City_98,True,CoffeeHouse_7,Kiosk,Peru
465,394,8,Iced Latte,1,3.75,3.75,60,44,2021-02-23,20:38:00,Cash,Completed,Honduras,0,Iced Latte,Coffee,3.75,Canada,City_155,True,CoffeeHouse_44,Airport,Guatemala
467,396,8,Iced Latte,1,3.75,3.75,172,13,2022-02-23,16:43:00,Online,Completed,France,2,Iced Latte,Coffee,3.75,Indonesia,City_160,False,CoffeeHouse_13,Kiosk,Vietnam
468,397,6,Mocha,1,4.0,4.0,110,26,2021-03-27,19:31:00,Mobile Wallet,Completed,Australia,1,Mocha,Coffee,4.0,Colombia,City_220,True,CoffeeHouse_26,Kiosk,UK
469,398,1,Espresso,1,1.5,1.5,181,3,2023-12-03,08:23:00,Card,Completed,Costa Rica,7,Espresso,Coffee,1.5,India,City_123,False,CoffeeHouse_3,DriveThru,Kenya
470,399,1,Espresso,1,1.5,1.5,11,36,2023-03-05,15:00:00,Cash,Completed,Mexico,1,Espresso,Coffee,1.5,Mexico,City_41,False,CoffeeHouse_36,Kiosk,Kenya
471,400,1,Espresso,1,1.5,1.5,74,30,2021-12-07,04:51:00,Cash,Completed,France,0,Espresso,Coffee,1.5,Costa Rica,City_20,False,CoffeeHouse_30,Kiosk,France
472,401,9,Frappuccino,1,4.5,4.5,129,8,2022-01-04,14:06:00,Online,Completed,United States,0,Frappuccino,Coffee,4.5,Italy,City_109,False,CoffeeHouse_8,DriveThru,India
473,402,6,Mocha,1,4.0,4.0,152,46,2022-02-18,04:13:00,Card,Completed,France,1,Mocha,Coffee,4.0,Indonesia,City_2,False,CoffeeHouse_46,DriveThru,Italy
474,402,3,Latte,1,3.5,3.5,152,46,2022-02-18,04:13:00,Card,Completed,France,1,Latte,Coffee,3.5,Indonesia,City_2,False,CoffeeHouse_46,DriveThru,Italy
475,403,10,Cortado,2,2.0,4.0,22,34,2023-02-26,12:55:00,Online,Completed,Brazil,1,Cortado,Coffee,2.0,Spain,City_33,False,CoffeeHouse_34,Kiosk,France
476,404,3,Latte,1,3.5,3.5,86,37,2024-09-12,10:33:00,Card,Completed,France,0,Latte,Coffee,3.5,Indonesia,City_292,True,CoffeeHouse_37,Kiosk,Colombia
477,404,1,Espresso,1,1.5,1.5,86,37,2024-09-12,10:33:00,Card,Completed,France,0,Espresso,Coffee,1.5,Indonesia,City_292,True,CoffeeHouse_37,Kiosk,Colombia
478,405,5,Flat White,1,3.75,3.75,47,8,2021-09-27,18:33:00,Card,Completed,Germany,2,Flat White,Coffee,3.75,India,City_206,True,CoffeeHouse_8,DriveThru,India
479,405,8,Iced Latte,1,3.75,3.75,47,8,2021-09-27,18:33:00,Card,Completed,Germany,2,Iced Latte,Coffee,3.75,India,City_206,True,CoffeeHouse_8,DriveThru,India
480,406,8,Iced Latte,1,3.75,3.75,61,14,2024-04-20,20:29:00,Card,Completed,Canada,0,Iced Latte,Coffee,3.75,Canada,City_154,False,CoffeeHouse_14,Retail,Costa Rica
481,407,6,Mocha,1,4.0,4.0,161,36,2022-03-02,01:06:00,Card,Completed,Germany,0,Mocha,Coffee,4.0,Guatemala,City_296,True,CoffeeHouse_36,Kiosk,Kenya
482,408,5,Flat White,1,3.75,3.75,23,4,2021-08-12,23:36:00,Card,Completed,UK,1,Flat White,Coffee,3.75,Australia,City_129,True,CoffeeHouse_4,Retail,Vietnam
483,409,5,Flat White,1,3.75,3.75,46,30,2024-03-31,12:56:00,Card,Completed,Spain,2,Flat White,Coffee,3.75,Colombia,City_122,False,CoffeeHouse_30,Kiosk,France
484,410,5,Flat White,1,3.75,3.75,17,19,2023-08-23,14:07:00,Cash,Completed,India,1,Flat White,Coffee,3.75,India,City_291,False,CoffeeHouse_19,DriveThru,United States
485,411,10,Cortado,2,2.0,4.0,28,37,2024-07-12,09:48:00,Card,Completed,Peru,0,Cortado,Coffee,2.0,Indonesia,City_277,False,CoffeeHouse_37,Kiosk,Colombia
488,413,2,Americano,1,2.5,2.5,50,1,2021-08-31,07:04:00,Cash,Completed,Spain,0,Americano,Coffee,2.5,UK,City_278,True,CoffeeHouse_1,DriveThru,Germany
489,414,4,Cappuccino,1,3.25,3.25,86,23,2024-02-22,10:30:00,Card,Completed,Canada,0,Cappuccino,Coffee,3.25,Indonesia,City_292,True,CoffeeHouse_23,Retail,Mexico
490,414,5,Flat White,1,3.75,3.75,86,23,2024-02-22,10:30:00,Card,Completed,Canada,0,Flat White,Coffee,3.75,Indonesia,City_292,True,CoffeeHouse_23,Retail,Mexico
491,415,10,Cortado,2,2.0,4.0,2,8,2022-11-14,05:59:00,Mobile Wallet,Completed,Peru,3,Cortado,Coffee,2.0,Ethiopia,City_280,True,CoffeeHouse_8,DriveThru,India
493,417,6,Mocha,1,4.0,4.0,106,48,2021-04-25,23:23:00,Card,Completed,Honduras,0,Mocha,Coffee,4.0,Spain,City_276,True,CoffeeHouse_48,Retail,Australia
494,417,1,Espresso,1,1.5,1.5,106,48,2021-04-25,23:23:00,Card,Completed,Honduras,0,Espresso,Coffee,1.5,Spain,City_276,True,CoffeeHouse_48,Retail,Australia
495,418,9,Frappuccino,1,4.5,4.5,39,18,2021-03-05,19:29:00,Card,Completed,Indonesia,0,Frappuccino,Coffee,4.5,Canada,City_68,True,CoffeeHouse_18,Airport,Ethiopia
496,419,2,Americano,1,2.5,2.5,193,20,2022-10-07,08:06:00,Card,Completed,Mexico,0,Americano,Coffee,2.5,Indonesia,City_90,False,CoffeeHouse_20,Retail,Germany
497,420,4,Cappuccino,2,3.25,6.5,78,12,2021-08-18,15:08:00,Card,Completed,Italy,3,Cappuccino,Coffee,3.25,United States,City_60,False,CoffeeHouse_12,Retail,Ethiopia
498,421,9,Frappuccino,1,4.5,4.5,40,13,2022-11-28,03:21:00,Mobile Wallet,Completed,Australia,1,Frappuccino,Coffee,4.5,Italy,City_209,False,CoffeeHouse_13,Kiosk,Vietnam
499,421,6,Mocha,1,4.0,4.0,40,13,2022-11-28,03:21:00,Mobile Wallet,Completed,Australia,1,Mocha,Coffee,4.0,Italy,City_209,False,CoffeeHouse_13,Kiosk,Vietnam
501,423,5,Flat White,1,3.75,3.75,86,30,2021-04-05,10:39:00,Mobile Wallet,Completed,India,0,Flat White,Coffee,3.75,Indonesia,City_292,True,CoffeeHouse_30,Kiosk,France
502,424,2,Americano,1,2.5,2.5,50,19,2022-07-21,05:22:00,Mobile Wallet,Completed,United States,5,Americano,Coffee,2.5,UK,City_278,True,CoffeeHouse_19,DriveThru,United States
503,425,6,Mocha,1,4.0,4.0,144,33,2021-07-29,09:40:00,Card,Completed,Indonesia,0,Mocha,Coffee,4.0,Guatemala,City_245,False,CoffeeHouse_33,Retail,Costa Rica
504,426,8,Iced Latte,2,3.75,7.5,157,22,2024-01-13,01:43:00,Card,Completed,Brazil,0,Iced Latte,Coffee,3.75,Germany,City_292,False,CoffeeHouse_22,Retail,Ethiopia
505,427,8,Iced Latte,1,3.75,3.75,101,12,2024-05-05,06:45:00,Cash,Completed,Canada,0,Iced Latte,Coffee,3.75,Peru,City_277,True,CoffeeHouse_12,Retail,Ethiopia
